SentenceId	Phrase	Sentiment
3695	Well , Jason 's gone to Manhattan and Hell , I guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels -LRB- hey , do n't shoot the messenger -RRB- .	1
1863	On its own , it 's not very interesting .	1
5712	Feels as if the inmates have actually taken over the asylum .	2
3164	Beautifully crafted and brutally honest , Promises offers an unexpected window into the complexities of the Middle East struggle and into the humanity of its people .	4
8227	Two badly interlocked stories drowned by all too clever complexity .	1
2339	If you can get past the taboo subject matter , it will be well worth your time .	4
6789	It 's affecting , amusing , sad and reflective .	3
4833	A timely look back at civil disobedience , anti-war movements and the power of strong voices .	3
7435	The music makes a nice album , the food is enticing and Italy beckons us all .	4
2563	The film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative .	1
5353	Director Roger Kumble offers just enough sweet and traditional romantic comedy to counter the crudity .	3
7606	Take nothing seriously and enjoy the ride .	3
4569	It 's just plain lurid when it is n't downright silly .	1
4061	It 's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up .	2
7899	The film becomes an overwhelming pleasure , and you find yourself rooting for Gai 's character to avoid the fate that has befallen every other Carmen before her .	3
4519	A compelling pre-WWII drama with vivid characters and a warm , moving message .	4
8081	Steven Soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .	3
22	Hatfield and Hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie 's political ramifications .	3
5027	No Such Thing is sort of a minimalist Beauty and the Beast , but in this case the Beast should definitely get top billing .	4
2152	A moving picture that does not move .	1
2301	There 's surely something wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits .	0
2069	A charmer from Belgium .	3
8119	As happily glib and vicious as its characters .	2
2711	Leading a double life in an American film only comes to no good , but not here .	2
4162	In addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded .	4
2738	Zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a	1
7074	A family-friendly fantasy that ends up doing very little with its imaginative premise .	2
2311	When Seagal appeared in an orange prison jumpsuit , I wanted to stand up in the theater and shout , ` Hey , Kool-Aid ! '	2
5116	Maybe LeBlanc thought , `` Hey , the movie about the baseball-playing monkey was worse . ''	1
6423	It 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout .	4
1565	A lot more dimensional and complex than its sunny disposition would lead you to believe .	3
3551	What 's left is a rich stew of longing .	2
5289	May cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists .	0
8268	The film 's plot may be shallow , but you 've never seen the deep like you see it in these harrowing surf shots .	3
7782	Imagine O. Henry 's The Gift of the Magi relocated to the scuzzy underbelly of NYC 's drug scene .	0
1675	This movie is so bad , that it 's almost worth seeing because it 's so bad .	1
200	The movie 's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness .	2
4143	It 's the kind of effectively creepy-scary thriller that has you fixating on a far corner of the screen at times because your nerves just ca n't take it any more .	4
1162	Press the delete key .	0
7032	A lovely and beautifully photographed romance .	3
5751	Makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place .	1
893	Probably the best case for Christianity since Chesterton and Lewis .	3
1643	It seems impossible that an epic four-hour Indian musical about a cricket game could be this good , but it is .	3
4604	little action , almost no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be described as sci-fi generic .	1
8315	And second , what 's with all the shooting ?	1
621	It challenges , this nervy oddity , like modern art should .	3
4005	A thought-provoking picture .	4
3492	It would work much better as a one-hour TV documentary .	2
2050	A strong script , powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman , who is not only a pianist , but a good human being .	4
2421	Why would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?	1
8466	Consider it ` perfection . '	4
7644	The innocence of holiday cheer ai n't what it used to be .	2
673	Delivers roughly equal amounts of beautiful movement and inside information .	3
4109	It gets old quickly .	1
6791	The dialogue is very choppy and monosyllabic despite the fact that it is being dubbed .	1
8101	The plot is plastered with one Hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults .	1
2465	An intriguing near-miss .	2
343	It labours as storytelling .	1
7816	The filmmaker ascends , literally , to the Olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster .	2
2510	A chilling tale of one of the great crimes of 20th Century France : the murder of two rich women by their servants in 1933 .	3
8225	Fortunately , Elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .	3
5896	The film never finds its tone and several scenes run too long .	1
6015	Tennessee Williams by way of Oprah 's Book Club .	2
2763	This is a truly , truly bad movie .	1
7082	A mostly believable , refreshingly low-key and quietly inspirational little sports drama .	3
2346	I did n't smile .	1
6072	Personal Velocity has a no-frills docu-Dogma plainness , yet Miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire .	2
8270	The film is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor .	3
8161	It is very difficult to care about the character , and that is the central flaw of the film .	0
6709	I did n't find much fascination in the swinging .	1
